"file_path","label","target","start_sec","duration_sec","rms_dbfs","split","source_dataset","source_folder","source_file"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_5a72eb4bf4.mp3","baby_cry","0","10.0","2.0","-33.527","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211022_H_302_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_c7692cc804.mp3","baby_cry","0","6.0","2.0","-23.1","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211104_H_302_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_3348b2951a.mp3","baby_cry","0","16.0","2.0","-32.443","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_57da41d146.mp3","baby_cry","0","6.0","2.0","-23.1","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_012_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_616a3f8533.mp3","baby_cry","0","6.0","2.0","-23.1","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_76e7eb569c.mp3","baby_cry","0","4.0","2.0","-18.588","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211031_H_302_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_df3dbc35cb.mp3","baby_cry","0","16.0","2.0","-18.401","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_015_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_b87e4a89f7.mp3","baby_cry","0","6.0","2.0","-23.1","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__baby_cry_f826157113.wav","baby_cry","0","2.0","2.0","-20.7","train","soundkey_dataset::baby_cry","Training/원본데이터/baby_cry","ESC50_2-50666-A-20.wav"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_edba479a16.mp3","baby_cry","0","10.0","2.0","-33.942","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_7d4e512237.mp3","baby_cry","0","14.0","2.0","-26.393","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211104_H_302_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_2b62c0c1af.mp3","baby_cry","0","26.0","2.0","-38.383","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211023_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_c32a25179d.mp3","baby_cry","0","2.0","2.0","-18.184","val","soundkey_dataset::crying","Validation/원본데이터/crying","AI174_2.울음_S-211012_H_302_C_001_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_d34d2ac036.mp3","baby_cry","0","32.0","2.0","-22.115","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_73f11a2c3b.mp3","baby_cry","0","20.0","2.0","-14.227","train","soundkey_dataset::crying","Validation/원본데이터/crying","AI174_2.울음_S-211010_H_302_D_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_5110ee9d8e.mp3","baby_cry","0","34.0","2.0","-20.134","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_014_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_d34d2ac036.mp3","baby_cry","0","14.0","2.0","-34.395","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__baby_cry_f826157113.wav","baby_cry","0","0.0","2.0","-16.209","train","soundkey_dataset::baby_cry","Training/원본데이터/baby_cry","ESC50_2-50666-A-20.wav"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_2216d9a317.mp3","baby_cry","0","14.0","2.0","-22.133","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211020_H_302_C_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_6852a5d7cf.mp3","baby_cry","0","2.0","2.0","-18.184","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_013_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_b87e4a89f7.mp3","baby_cry","0","30.0","2.0","-30.171","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_19ee380942.mp3","baby_cry","0","8.0","2.0","-23.697","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_921674858b.mp3","baby_cry","0","6.0","2.0","-23.1","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211022_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_abb6e19ca0.mp3","baby_cry","0","30.0","2.0","-32.658","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211021_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_53eec68a81.mp3","baby_cry","0","20.0","2.0","-39.863","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211022_H_302_C_018_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_6852a5d7cf.mp3","baby_cry","0","20.0","2.0","-24.906","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_013_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_3348b2951a.mp3","baby_cry","0","18.0","2.0","-30.831","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_df3dbc35cb.mp3","baby_cry","0","14.0","2.0","-28.171","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_015_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_bded99b91a.mp3","baby_cry","0","16.0","2.0","-33.144","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_019_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_38d0dd596d.mp3","baby_cry","0","20.0","2.0","-36.521","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_33bc087f50.mp3","baby_cry","0","12.0","2.0","-39.763","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211022_H_302_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_abb6e19ca0.mp3","baby_cry","0","28.0","2.0","-28.934","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211021_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_2b62c0c1af.mp3","baby_cry","0","16.0","2.0","-31.158","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211023_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_cffe9bf4d2.mp3","baby_cry","0","16.0","2.0","-29.574","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211027_H_302_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_d34d2ac036.mp3","baby_cry","0","2.0","2.0","-18.184","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_5110ee9d8e.mp3","baby_cry","0","32.0","2.0","-32.652","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_014_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_2216d9a317.mp3","baby_cry","0","10.0","2.0","-19.489","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211020_H_302_C_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_921674858b.mp3","baby_cry","0","4.0","2.0","-18.588","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211022_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_3f3474bdd2.mp3","baby_cry","0","30.0","2.0","-29.413","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211023_H_302_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_2b62c0c1af.mp3","baby_cry","0","20.0","2.0","-29.347","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211023_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_f146fab06d.mp3","baby_cry","0","22.0","2.0","-20.657","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211024_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_edba479a16.mp3","baby_cry","0","12.0","2.0","-37.403","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_e45f6267d5.mp3","baby_cry","0","26.0","2.0","-38.215","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_018_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_2b62c0c1af.mp3","baby_cry","0","12.0","2.0","-36.564","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211023_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_601cd023e3.mp3","baby_cry","0","6.0","2.0","-23.1","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_006_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_7d4e512237.mp3","baby_cry","0","30.0","2.0","-22.001","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211104_H_302_C_004_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_f46b69e4fd.mp3","baby_cry","0","14.0","2.0","-27.967","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211104_H_302_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_b1731b854f.mp3","baby_cry","0","6.0","2.0","-23.1","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_013_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_df3dbc35cb.mp3","baby_cry","0","4.0","2.0","-18.588","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_015_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_8626c5fdab.mp3","baby_cry","0","12.0","2.0","-26.317","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211024_H_302_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__baby_cry_3dbecde5a1.wav","baby_cry","0","2.0","2.0","-19.113","train","soundkey_dataset::baby_cry","Training/원본데이터/baby_cry","ESC50_4-185575-B-20.wav"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_19ee380942.mp3","baby_cry","0","22.0","2.0","-34.054","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_d34d2ac036.mp3","baby_cry","0","8.0","2.0","-33.936","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_921674858b.mp3","baby_cry","0","2.0","2.0","-18.184","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211022_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_83d684a534.mp3","baby_cry","0","32.0","2.0","-41.019","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_009_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_bded99b91a.mp3","baby_cry","0","10.0","2.0","-38.278","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_019_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_e45f6267d5.mp3","baby_cry","0","10.0","2.0","-38.883","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_018_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\edge_audio_dataset_196e682b1b.wav","baby_cry","0","0.0","2.0","-19.997","train","edge_audio_dataset","esc50","ESC50_3-151080-A-20.wav"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_c7692cc804.mp3","baby_cry","0","16.0","2.0","-35.257","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211104_H_302_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__baby_cry_d94893f316.wav","baby_cry","0","2.0","2.0","-19.953","test","soundkey_dataset::baby_cry","Validation/원본데이터/baby_cry","ESC50_5-151085-A-20.wav"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_3f3474bdd2.mp3","baby_cry","0","10.0","2.0","-37.228","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211023_H_302_C_008_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_5110ee9d8e.mp3","baby_cry","0","12.0","2.0","-30.328","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_014_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_e2d204ca5c.mp3","baby_cry","0","12.0","2.0","-40.634","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_abb6e19ca0.mp3","baby_cry","0","34.0","2.0","-28.754","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211021_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_38d0dd596d.mp3","baby_cry","0","28.0","2.0","-21.611","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_010_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_e45f6267d5.mp3","baby_cry","0","32.0","2.0","-34.06","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_018_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__baby_cry_5907de527d.wav","baby_cry","0","0.0","2.0","-13.369","val","soundkey_dataset::baby_cry","Training/원본데이터/baby_cry","ESC50_1-187207-A-20.wav"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_e75504d4e6.mp3","baby_cry","0","2.0","2.0","-18.184","val","soundkey_dataset::crying","Validation/원본데이터/crying","AI174_2.울음_S-211012_H_302_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_b1731b854f.mp3","baby_cry","0","4.0","2.0","-18.588","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_013_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_604b4cdf23.mp3","baby_cry","0","22.0","2.0","-24.54","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211021_H_302_C_005_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_79273c3dc6.mp3","baby_cry","0","2.0","2.0","-18.184","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211019_H_302_C_002_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_19ee380942.mp3","baby_cry","0","24.0","2.0","-29.468","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211106_H_302_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_3348b2951a.mp3","baby_cry","0","32.0","2.0","-34.248","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211028_H_302_C_011_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_b1731b854f.mp3","baby_cry","0","30.0","2.0","-22.025","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211101_H_302_C_013_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_44e318b425.mp3","baby_cry","0","18.0","2.0","-24.05","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_4896aeaeb7.mp3","baby_cry","0","12.0","2.0","-32.648","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211020_H_302_C_014_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_abb6e19ca0.mp3","baby_cry","0","18.0","2.0","-28.938","train","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211021_H_302_C_003_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_44e318b425.mp3","baby_cry","0","26.0","2.0","-32.093","test","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211026_H_302_C_007_0001.mp3"
"datasets\soundkey_balanced_v2\audio\baby_cry\soundkey_dataset__crying_79273c3dc6.mp3","baby_cry","0","8.0","2.0","-30.448","val","soundkey_dataset::crying","Training/원본데이터/crying","AI174_2.울음_S-211019_H_302_C_002_0001.mp3"
